name,cpu_time_us,package_energy,core_energy
Life - parallel iterators generation,6369684,6588239,633236
Life - parallel bridge generation,1727013059,1934283744,174424040
NBody parallel iterator,184998,464599,43054
NBody parallel reduce,1521929,1773433,145396
NBody sequential,1479003,4563892,478875
QuickSort,354310,822996,81992
Travelling Salesman Problem,39549,170532,20563
MergeSort,104879342,140550849,14183987
FrogJump,14572682,39704550,4104409
Life - sequential generation,3438328,10338047,1087861
Life - parallel iterators generation,6570202,6375777,604320
Life - parallel bridge generation,1452773750,1709706805,154912485
NBody parallel iterator,300619,383544,42779
NBody parallel reduce,1604764,1673885,157269
NBody sequential,1450208,4564075,470842
QuickSort,351357,920225,92779
Travelling Salesman Problem,35785,195434,20899
MergeSort,110788180,155175323,15405784
FrogJump,14403559,38954063,4093867
Life - sequential generation,3406208,10522251,1095236
Life - parallel iterators generation,6792946,6457320,624256
Life - parallel bridge generation,1433806618,1290964285,116516676
NBody parallel iterator,67342,468321,43682
NBody parallel reduce,1446247,1764400,156045
NBody sequential,1451092,4704822,465962
QuickSort,339328,941831,91463
Travelling Salesman Problem,33782,108215,10144
MergeSort,111240542,144515743,14412815
FrogJump,14827974,38333520,4047615
Life - sequential generation,3389621,10334752,1074595
Life - parallel iterators generation,6865925,6344405,608068
Life - parallel bridge generation,1530326896,1333455815,120095392
NBody parallel iterator,220831,452025,43085
NBody parallel reduce,1602584,1559322,135328
NBody sequential,1468130,4587879,464982
QuickSort,336899,929868,91892
Travelling Salesman Problem,37309,201598,20303
MergeSort,107769429,137715529,13945720
FrogJump,28664363,39870199,4165303
Life - sequential generation,3349109,10253758,1053191
Life - parallel iterators generation,6716958,6434066,616972
Life - parallel bridge generation,2053224888,1393687717,129208255
NBody parallel iterator,351595,464416,43177
NBody parallel reduce,1621453,1754268,157192
NBody sequential,1441224,4536610,463529
QuickSort,343058,1020750,101347
Travelling Salesman Problem,33477,104064,9975
MergeSort,109549132,145584955,14230162
FrogJump,26827925,40753008,4188069
Life - sequential generation,3369869,10385960,1069516
Life - parallel iterators generation,6552431,6460860,606415
Life - parallel bridge generation,1614499881,1389835859,133581990
NBody parallel iterator,323930,469542,43329
NBody parallel reduce,1781143,1785152,156014
NBody sequential,1436341,4542286,465916
QuickSort,336941,1027159,101607
Travelling Salesman Problem,47199,94910,10144
MergeSort,108425716,144408688,15412026
FrogJump,13324198,38422082,3956381
Life - sequential generation,3378315,10307041,1057949
Life - parallel iterators generation,6811207,6355025,607196
Life - parallel bridge generation,1494325730,1494797931,133275607
NBody parallel iterator,400737,464049,43421
NBody parallel reduce,1250785,1872615,165562
NBody sequential,1473070,4529529,456567
QuickSort,326251,925779,90500
Travelling Salesman Problem,40218,92346,9961
MergeSort,107389800,152894384,14592941
FrogJump,21402014,39316916,4043560
Life - sequential generation,3359379,10406040,1062861
Life - parallel iterators generation,6652537,6468490,613056
Life - parallel bridge generation,1493140758,1289888544,115926463
NBody parallel iterator,302705,462280,42014
NBody parallel reduce,1694454,1770870,156871
NBody sequential,1467683,4603626,474621
QuickSort,351225,927732,91142
Travelling Salesman Problem,33815,213073,20349
MergeSort,106373528,144063718,14150557
FrogJump,13191430,38735008,4040654
Life - sequential generation,3337157,10756748,1072423
Life - parallel iterators generation,6843057,6352401,609093
Life - parallel bridge generation,1612183132,1320462562,118146263
NBody parallel iterator,335689,450621,53305
NBody parallel reduce,1637942,1879817,167459
NBody sequential,1444678,4625049,465549
QuickSort,334080,839414,81871
Travelling Salesman Problem,40432,203307,20517
MergeSort,110192964,143799192,14207871
FrogJump,14711686,40117207,4179501
Life - sequential generation,3354258,10412754,1068751
Life - parallel iterators generation,6489909,6368270,606905
Life - parallel bridge generation,1466871163,1355001719,126383401
NBody parallel iterator,419240,450011,32451
NBody parallel reduce,1444047,2102411,176623
NBody sequential,1456084,4663501,476519
QuickSort,345199,822203,81519
Travelling Salesman Problem,34752,199279,20486
MergeSort,114387183,140580268,14207198
FrogJump,13330956,38008691,3931488
Life - sequential generation,3371052,10481968,1072285
Life - parallel iterators generation,6677334,6666243,628738
Life - parallel bridge generation,1519045830,2058165752,188693905
NBody parallel iterator,143482,470030,42151
NBody parallel reduce,1448230,1651485,142718
NBody sequential,1448222,4788990,463651
QuickSort,345871,836851,81334
Travelling Salesman Problem,35387,207214,20180
MergeSort,109224752,153062597,20493845
FrogJump,13644532,40640582,4158448
Life - sequential generation,3408260,10608005,1065538
Life - parallel iterators generation,6754837,6360335,600816
Life - parallel bridge generation,1454251719,1337062434,120325519
NBody parallel iterator,112354,377807,31702
NBody parallel reduce,1567651,1704036,145824
NBody sequential,1450808,4559315,464140
QuickSort,338398,910642,92076
Travelling Salesman Problem,39739,87585,10190
