name,cpu_time_us,package_energy,core_energy
NBody parallel iterator,71513,452575,43192
NBody parallel reduce,1695305,1733700,155723
NBody sequential,1102453,3893606,451671
QuickSort,268770,867125,90454
Travelling Salesman Problem,25057,196655,20135
MergeSort,87917841,126151228,13999683
FrogJump,9662411,33439734,3813938
Life - sequential generation,2587781,8898658,1041594
Life - parallel iterators generation,7174639,6389693,613881
Life - parallel bridge generation,1727680581,1475904424,135861384
NBody parallel iterator,448931,437865,43130
NBody parallel reduce,1369654,1746456,155249
NBody sequential,1116199,4068471,447632
QuickSort,267572,822019,89811
Travelling Salesman Problem,26325,187561,19998
MergeSort,85749489,123869129,13418482
FrogJump,10095276,48782590,5383030
Life - sequential generation,2642440,8893593,1031954
Life - parallel iterators generation,7146731,6023178,575525
Life - parallel bridge generation,1661327060,2125570669,204816173
NBody parallel iterator,462844,471007,42641
NBody parallel reduce,1655025,1676205,144999
NBody sequential,1126224,4293751,448749
QuickSort,273379,766233,80539
Travelling Salesman Problem,25239,93872,10083
MergeSort,87848927,138199963,22119363
FrogJump,14017220,33347815,3637177
Life - sequential generation,2567741,9156532,1036453
Life - parallel iterators generation,6653295,6388595,597649
Life - parallel bridge generation,2108323834,1440811497,141547751
NBody parallel iterator,272675,552794,53688
NBody parallel reduce,1560325,1643734,142734
NBody sequential,1143964,4426441,460974
QuickSort,276557,988157,101408
Travelling Salesman Problem,24330,99853,10067
MergeSort,85528622,142458253,23389110
FrogJump,9800999,67288768,7355521
Life - sequential generation,2503167,8899636,1018873
Life - parallel iterators generation,7032493,6360885,612428
Life - parallel bridge generation,1677389671,1459657579,131107536
NBody parallel iterator,440631,471373,41601
NBody parallel reduce,1677612,1640438,140745
NBody sequential,1105172,4017751,441573
QuickSort,266697,883787,88694
Travelling Salesman Problem,29563,187927,19814
MergeSort,85345659,127581339,13773840
FrogJump,12471977,33196509,3662774
Life - sequential generation,2468092,9027259,1005898
Life - parallel iterators generation,7065185,6368453,577606
Life - parallel bridge generation,2447081914,1441884737,125480609
NBody parallel iterator,106057,467039,41739
NBody parallel reduce,1228031,1769466,152617
NBody sequential,1071172,4262319,432455
QuickSort,270344,901670,89536
Travelling Salesman Problem,23626,96374,9746
MergeSort,85207180,128475745,14028937
FrogJump,10120204,31884806,3488354
Life - sequential generation,2556699,8803871,1016929
Life - parallel iterators generation,6797234,6486800,613392
Life - parallel bridge generation,1678756847,1441388155,127130118
NBody parallel iterator,331375,562681,53351
NBody parallel reduce,1533820,1857905,164398
NBody sequential,1146701,4000661,444419
QuickSort,277841,833555,90316
Travelling Salesman Problem,24107,86975,10036
MergeSort,89392930,124061877,13648824
FrogJump,9482196,33801732,3793023
Life - sequential generation,2455113,9007790,1021321
Life - parallel iterators generation,7025323,6382064,604901
Life - parallel bridge generation,1774289645,1440155981,129357385
NBody parallel iterator,385326,451598,44431
NBody parallel reduce,1635893,1661372,152709
NBody sequential,1115083,3861014,462641
QuickSort,286736,882383,93575
Travelling Salesman Problem,25145,99854,10159
MergeSort,82819978,130852876,14731468
FrogJump,12794816,32488015,3720929
Life - sequential generation,2539245,8791176,1066991
Life - parallel iterators generation,6071688,6473555,656875
Life - parallel bridge generation,1618813392,1503779536,134877349
NBody parallel iterator,136125,444579,45838
NBody parallel reduce,1402542,1633236,149772
NBody sequential,1135139,4332752,459719
QuickSort,304634,894773,93208
Travelling Salesman Problem,23758,186706,20594
MergeSort,83986328,126530926,14009476
FrogJump,9844063,34387669,3872981
Life - sequential generation,2446881,9189856,1060274
Life - parallel iterators generation,6753040,6195601,621348
Life - parallel bridge generation,1660789965,1408136166,127149701
NBody parallel iterator,186149,453490,45425
NBody parallel reduce,1488737,1663508,152418
NBody sequential,1178179,3963308,474988
QuickSort,305632,859251,94432
Travelling Salesman Problem,27251,188415,20685
MergeSort,82669499,124717332,17214244
FrogJump,22873195,34493564,4028077
Life - sequential generation,2455317,8655130,1054797
Life - parallel iterators generation,7040303,6579878,672604
Life - parallel bridge generation,1872055576,1472162552,132408449
NBody parallel iterator,496458,455993,45410
NBody parallel reduce,1255250,1770930,152587
NBody sequential,1163468,3945547,456185
QuickSort,264897,882871,94003
Travelling Salesman Problem,25776,179260,20456
MergeSort,87397094,128972265,14308361
FrogJump,9677533,32130594,3699326
Life - sequential generation,2652463,8895973,1058377
Life - parallel iterators generation,6785600,6402389,645828
Life - parallel bridge generation,2380616652,1481921377,140046928
NBody parallel iterator,313100,477721,45640
NBody parallel reduce,1449408,1654964,159670
NBody sequential,1106255,3847646,445858
QuickSort,285383,846799,89811
Travelling Salesman Problem,25702,86792,9991
MergeSort,84920526,128638160,13706642
FrogJump,9470015,32351724,3589456
Life - sequential generation,2602216,8748574,1029675
Life - parallel iterators generation,6992158,6177169,622129
Life - parallel bridge generation,1645745561,1361644402,122382788
NBody parallel iterator,189744,441222,46849
NBody parallel reduce,1450953,1659053,159625
NBody sequential,1118348,3832022,452252
QuickSort,282828,828062,91601
Travelling Salesman Problem,23102,178466,20028
MergeSort,88632809,134160973,14778484
FrogJump,11545356,32680092,3678778
Life - sequential generation,2437552,8838784,1029996
Life - parallel iterators generation,6761671,5982529,603738
Life - parallel bridge generation,1492999790,1375408161,133365066
NBody parallel iterator,420296,570799,56962
NBody parallel reduce,1467231,1658993,160161
NBody sequential,1094994,3923757,456721
QuickSort,262471,961057,92535
Travelling Salesman Problem,26226,91431,10190
MergeSort,83425824,120195737,13715654
FrogJump,13431684,32434305,3692991
Life - sequential generation,2451267,8921303,1039237
Life - parallel iterators generation,6401436,6194259,626749
Life - parallel bridge generation,1539081610,1467772610,145399572
NBody parallel iterator,105021,443908,34364
NBody parallel reduce,1469693,1672786,160221
NBody sequential,1101217,4314503,448703
QuickSort,258494,886350,90974
Travelling Salesman Problem,22442,67017,10221
MergeSort,87733059,131205047,14161328
FrogJump,9343483,31278912,3562391
Life - sequential generation,2454815,8824929,1040690
Life - parallel iterators generation,6612422,6173019,630115
Life - parallel bridge generation,2455805976,1424122331,137236471
NBody parallel iterator,138157,563414,43253
NBody parallel reduce,1298450,1666256,159579
NBody sequential,1101355,4187550,474697
QuickSort,275910,975278,103382
Travelling Salesman Problem,27072,102661,10129
MergeSort,86464663,122188408,13740486
FrogJump,9381036,33570532,3808645
Life - sequential generation,2500565,8853982,1036055
Life - parallel iterators generation,6720398,6158188,618227
Life - parallel bridge generation,1511974578,1307554575,135157935
NBody parallel iterator,172212,545225,45456
NBody parallel reduce,1489118,1766719,169555
NBody sequential,970991,4589955,469052
QuickSort,281503,899229,90270
Travelling Salesman Problem,28549,99182,9991
MergeSort,83994880,135672687,19895187
FrogJump,10272337,34006993,3801637
Life - sequential generation,2497660,9786230,1029552
Life - parallel iterators generation,6798994,6268966,625587
Life - parallel bridge generation,1467892604,1331534616,126290300
NBody parallel iterator,604901,679807,90469
NBody parallel reduce,1854177,2452447,235850
NBody sequential,1074745,4066579,451396
QuickSort,283170,848631,90912
Travelling Salesman Problem,25736,188598,20166
MergeSort,86989302,138044446,15000579
FrogJump,8898567,33278662,3689549
Life - sequential generation,2583078,9082497,1026477
Life - parallel iterators generation,6938365,6517806,649929
Life - parallel bridge generation,1947951771,1837803584,185212436
NBody parallel iterator,581870,448302,43727
NBody parallel reduce,1764933,1777156,171788
NBody sequential,1111346,3996694,450034
QuickSort,292322,778135,80860
Travelling Salesman Problem,25643,96618,20273
MergeSort,90379535,120615535,13074585
FrogJump,12183302,32943519,3566950
Life - sequential generation,2561383,9865941,1027166
Life - parallel iterators generation,6067436,6192123,631813
Life - parallel bridge generation,1545829243,1426331737,125742040
NBody parallel iterator,376594,463927,43559
NBody parallel reduce,1235706,1647151,148472
NBody sequential,1131881,3914297,438467
QuickSort,276108,866209,90806
Travelling Salesman Problem,31886,93261,9991
MergeSort,86313408,126666423,13924408
FrogJump,10365409,33407202,3736842
Life - sequential generation,2499343,9082984,1024794
Life - parallel iterators generation,6747868,6174423,623551
Life - parallel bridge generation,1686680094,1540764000,137648348
NBody parallel iterator,78605,451720,42840
NBody parallel reduce,1627130,1766475,170871
NBody sequential,1097362,3948293,448473
QuickSort,285008,882383,90592
Travelling Salesman Problem,39321,93200,10006
MergeSort,85495284,134243614,14172574
FrogJump,9331811,32564675,3637897
Life - sequential generation,2530835,9672827,1024978
Life - parallel iterators generation,6895755,6273604,633986
Life - parallel bridge generation,1648194328,1440808750,132179164
NBody parallel iterator,58417,466185,45930
NBody parallel reduce,1872077,1647945,160941
NBody sequential,1099847,4070363,451839
QuickSort,270063,848692,80983
Travelling Salesman Problem,25847,98144,10190
MergeSort,87032316,129600377,13942645
FrogJump,9272719,32992591,3665084
Life - sequential generation,2560439,9107948,1040094
Life - parallel iterators generation,7264671,6278731,634950
Life - parallel bridge generation,1697241749,1596171695,141888344
NBody parallel iterator,332874,465514,44048
NBody parallel reduce,1605638,1663143,159151
NBody sequential,1152471,3905019,452375
QuickSort,280745,865843,90484
Travelling Salesman Problem,33447,188964,19997
MergeSort,89497273,138951670,23223564
FrogJump,9242308,34179234,3777815
Life - sequential generation,2689143,9861486,1028803
Life - parallel iterators generation,6735819,6201339,617707
Life - parallel bridge generation,2379400982,1756618977,168364199
NBody parallel iterator,146147,462890,33324
NBody parallel reduce,1521145,1885371,171223
NBody sequential,1102364,4026601,449988
QuickSort,284371,888365,90454
Travelling Salesman Problem,30312,182800,20058
